rep	seed
541	8904091750726
542	2888408055005
543	6017515765628
544	9829624114960
545	2946983122044
546	1397703540106
547	7485877677573
548	5681712388160
549	4901106362593
550	6940728688368
551	7974481305420
552	8801958559685
553	6588216241610
554	8064053581118
555	5938636757696
556	4098834318609
557	8625956942547
558	7572832893847
559	3875303722540
560	3772370891971
561	2707196068051
562	6861487355505
563	6578091453727
564	9026874942654
565	1005065763328
566	8796718508668
567	2677925713025
568	6455535935969
569	8830270515040
570	2787336197487
571	7942424663749
572	7420865308394
573	8494432128253
574	6497494752475
575	8804758094523
576	2935387425631
577	8444913361275
578	3923655342949
579	2597118077013
580	7613122223537
581	7205170340599
582	9129793129992
583	8622259609727
584	8177037517200
585	4122672590475
586	1927246020499
587	8954747215905
588	8284557355427
589	9072540881223
590	8579612791355
591	9459651262035
592	4096721125339
593	3615888822649
594	4142485534639
595	2410552458700
596	6764654290184
597	3325249892541
598	1297635129097
599	9116416273152
600	5134667670068
601	1146412728413
602	9129646598053
603	8106519194944
604	9902015781782
605	1819150988276
606	7951525088361
607	4249183583506
608	5369293457437
609	5858538109051
610	5011187375898
611	8521529796338
612	7094035403613
613	4785469988670
614	5306848512788
615	4164538886637
616	5720290328116
617	8693165194448
618	5434528367454
619	9597426122154
620	7203873821995
621	9047294934557
622	8318884459435
623	5940539402297
624	9240408651369
625	4108652862013
626	1160761200723
627	2780196869088
628	1997215651527
629	4210904000809
630	8544546116575
631	1728964418102
632	6138878198288
633	8502689230856
634	5636635727954
635	8613497109277
636	8695113667450
637	9431236311203
638	5313191022529
639	5679305138286
640	9873324841254
641	2312919773631
642	1315017952521
643	3035448644747
644	9347924446743
645	3942592247150
646	6208257474080
647	9821330728685
648	4387511062648
649	7930017758331
650	1781282361580
651	5004956696499
652	4625581818110
653	3354002298919
654	1482101724660
655	7673488230225
656	3426618899000
657	9464694449881
658	9709158079030
659	3639383637414
660	5768842766187
661	4388983128453
662	8138817823181
663	4055248609706
664	7773518395443
665	2610577686209
666	8792773431072
667	3903841875345
668	4493083826426
669	6560878404432
670	2532077234270
671	4371407526214
672	1146585987150
673	3775056009081
674	3563070926548
675	9271288278910
676	6862752251233
677	6212530247728
678	5952243068845
679	8784626732441
680	8221734697632
681	1530207363367
682	3644713654398
683	8851624561272
684	4152186912268
685	2638998879135
686	8202535539248
687	5226184484422
688	8663847846680
689	5208091508070
690	9034610105691
691	3850664254872
692	4835075365514
693	7891127593364
694	7998318812923
695	9287059685344
696	1625780812869
697	6878924288182
698	9286131576124
699	4528073084546
700	7642980932673
701	5192912318568
702	1983929556602
703	7743092126653
704	7868368416879
705	5101081162346
706	1586283461768
707	6328757445300
708	1930132618978
709	5659422248606
710	8855433582790
711	5112246067249
712	9412428439762
713	5227675813838
714	5535108560503
715	5028544689477
716	7993923794049
717	2129313488122
718	3824758792817
719	4742952390327
720	1574318047847
721	8446187817877
722	7833543913380
723	1134186289521
724	4658454359684
725	2978275687888
726	2265261756641
727	9701046463942
728	2197901559604
729	1623999115470
730	1233930790780
731	5716300792705
732	9916416099555
733	7632932756760
734	9662946706431
735	8793069537141
736	1760946121318
737	7533940348991
738	3862851792819
739	1843140738690
740	1871490841538
741	9505193194253
742	7892661891003
743	8773862037443
744	3943291117343
745	1385009792778
746	2297250583096
747	5197226911625
748	8617960135751
749	3134575146914
750	7342144199729
751	2309245386897
752	1039165200869
753	4083161282601
754	1043080265660
755	9887359524148
756	7569088004096
757	6002287831178
758	1990104681041
759	5310321328455
760	9956185683341
761	8583302835457
762	6024049435380
763	6715520089747
764	5053249538682
765	7630761130333
766	5506193817337
767	7816265687502
768	7714072016360
769	2738848121765
770	5524928069571
771	3081549701716
772	4931109910809
773	3213659959445
774	5320007875579
775	3543245713496
776	3464367509052
777	5375743723971
778	6380752089138
779	2834247526298
780	9034813851953
781	9141465352027
782	3383567817200
783	4337076024650
784	8376125813635
785	3137573767674
786	1832987932666
787	2665567979817
788	5326695959164
789	8308592440560
790	3990202160839
791	1898918635583
792	8268010335241
793	5339875538345
794	7766892763707
795	6072349644181
796	4072339424863
797	9921223684524
798	6823123462238
799	9010573865545
800	9256192265730
801	1622215103805
802	5334111690671
803	7968870247725
804	6682965361911
805	4024208517648
806	7528256670909
807	2983388641712
808	8719548705207
809	6971171415417
810	7157264732717
811	4400432324399
812	6864677765648
813	6688015133222
814	8866218211609
815	8509173718682
816	6796334265555
817	6457676089242
818	6495980676644
819	2963964625204
820	6061593959782
821	1738496211518
822	8993951394074
823	6711840668010
824	2489537294749
825	9353044415207
826	7301474275222
827	4274151605074
828	5276510880644
829	6708648989026
830	8649052534833
831	9873435623300
832	8301551174643
833	8391155467768
834	5832964463646
835	6490099475265
836	8025224761518
837	9413190155128
838	4734088469981
839	7652911333899
840	6336278530366
841	7843595223030
842	6067983451707
843	7757843736433
844	9954052534190
845	9515873044374
846	3798665580731
847	7926914228510
848	4476863278827
849	9019453101093
850	7940134864091
851	9545460971595
852	1890616148930
853	4753247072705
854	3540465652557
855	7829514831877
856	4662940193562
857	4939249373987
858	7966491134679
859	5014439229088
860	3383950036389
861	9925250492477
862	9419613413610
863	8299997701254
864	3309252422364
865	5848178955930
866	9167777217186
867	2768828264088
868	6026133348615
869	9896894572366
870	7545261825146
871	9396474872714
872	8300332268054
873	3584166946812
874	2355588890973
875	6606665801517
876	2381543642763
877	7038418079032
878	1761736292362
879	1289392158115
880	3019368211594
881	2303001509648
882	4159093977907
883	2348228932826
884	4210574605977
885	2642064446379
886	2943358931585
887	1667349032215
888	4246609028987
889	5859442999281
890	1236615266031
891	1081364748009
892	3715429238594
893	5150900287318
894	2398054511867
895	4561301199522
896	6289054298485
897	1198732365909
898	7856139974199
899	6493845812136
900	2228336513228
901	6550270335669
902	5569745628427
903	5892515906035
904	4430981367879
905	7751789267112
906	4195902958182
907	9323371805752
908	6715928468947
909	3261910249908
910	8242998251807
911	6742620137713
912	7941692629939
913	2662079845818
914	3602452900445
915	8058897797872
916	4015672315270
917	5795767032414
918	1965246996779
919	7143506379009
920	6705184447630
921	9878666212944
922	1690296522063
923	9943610648514
924	5361839978044
925	5695631978596
926	1122241196351
927	1906653373054
928	7098811980597
929	7860695216494
930	4172511649527
931	7731613330403
932	8758235193895
933	2191869364327
934	9576006996082
935	4548042324847
936	9160445634360
937	4611802433363
938	8503174012583
939	1760164168743
940	2826037670505
941	8498984857629
942	6737476908934
943	4965416348268
944	1068881780854
945	6836202022196
946	1158149548064
947	6432733418351
948	1374182746016
949	2344243808108
950	2947981696882
951	1228979170441
952	4422970870821
953	8138238559462
954	2287219690672
955	5774278298332
956	1201066401516
957	1925252109126
958	7606246472796
959	8390916775467
960	3021241287075
961	5336716914122
962	3878036459657
963	2385094237796
964	6449201617350
965	1649482026168
966	9344131554284
967	7228976501389
968	2892636382172
969	3545799317130
970	3455324551532
971	5833431755305
972	3913090409237
973	6286236780636
974	3928408854715
975	9701410842244
976	4251469483917
977	4748045417301
978	3385050591957
979	1684383237158
980	1423121590941
981	2107042222964
982	4533423857546
983	4635097272131
984	2385775788794
985	5662484836452
986	3732838480076
987	3791733735129
988	5863660592504
989	7172910800344
990	9949558761237
991	5215625039285
992	7887439616358
993	6918698062832
994	2482706097043
995	2255510763868
996	2208304677250
997	8483187199332
998	1665399934175
999	3926304757849
