rep	seed
477	5564347344398
478	9613366474038
479	4795341534324
480	6777947093850
481	7987804206919
482	4584416167222
483	5689595740325
484	5991923260326
485	2375563697084
486	9091441510854
487	1388142577440
488	8981463837608
489	1720718539561
490	4287539269932
491	8582080389219
492	3713336897062
493	8177025429061
494	2949031523004
495	8446991585514
496	6571636985198
497	1674181329869
498	2122152106699
499	9254539219957
500	6518899646462
501	2291020553543
502	8960742042166
503	6821235674109
504	4348538142872
505	9297907028383
506	4251431034123
507	6198049892114
508	1375478666651
509	9556857294587
510	9710584639402
511	4760178225815
512	7586167942294
513	1823140297001
514	6770153121379
515	4679430012720
516	6826148250061
517	7470848881406
518	6122442005453
519	2545297722266
520	8717527832563
521	8306180880073
522	4557305543391
523	4292760520154
524	9094783125166
525	5731021785625
526	5768153278882
527	4926892897940
528	5423226784879
529	6747157595291
530	1059532686308
531	3040967114174
532	5613641496845
533	6407198875443
534	6415355710786
535	9021367588255
536	9324798824056
537	3545614151175
538	3906991910671
539	1885248058904
540	3160572819360
541	2756807871755
542	4449020544596
543	5753123348239
544	5938687105079
545	9264743415857
546	1624032286238
547	8293029776256
548	2740073311906
549	6034248808501
550	1286883435998
551	6814521806834
552	4418811893360
553	8464175990237
554	8623448436778
555	8715258874157
556	6607131961632
557	8057252724159
558	2130204144126
559	3468381570246
560	3171289930501
561	3075275957288
562	1119560722358
563	1819867942318
564	3722920492067
565	6975222974037
566	5647881634409
567	9659205491605
568	7569105769980
569	2296974162759
570	5096313563230
571	9570065113519
572	2747666624615
573	3622740472010
574	1076228318685
575	5464749610825
576	4218949657109
577	4727615593039
578	6646329221516
579	6275873983717
580	7518496299981
581	7781586695388
582	5228253262143
583	1983130268235
584	6273894756989
585	2632291468656
586	4885150411114
587	3470808566256
588	7897578739973
589	9420131018795
590	2113985673801
591	3073501133783
592	1865475562328
593	7392781724440
594	9355082400156
595	2145682511871
596	9532637089645
597	2307405022821
598	3076252728378
599	7792991347474
600	3005586148152
601	2606427394304
602	9969523127478
603	2090934367231
604	5381544292672
605	6377978942812
606	9086235298280
607	8851519976273
608	6220900098894
609	5200023717950
610	9917472093550
611	2825437782579
612	8675405089161
613	5338150653037
614	3888070114156
615	3199278887821
616	2144857412440
617	7927580043308
618	8222683935936
619	5066801923501
620	2852416670106
621	3127432393766
622	8635947846926
623	4126328576646
624	5506383340167
625	7023461557603
626	7696241612978
627	2102541290432
628	1713484466020
629	1410520554272
630	1728457950812
631	3865983774618
632	9200281644137
633	5761727390209
634	1546643084831
635	5605201844870
636	7167620137201
637	4439116503068
638	3288425808813
639	3647792485899
640	2799526433224
641	2635761705214
642	5426028160845
643	8490250686042
644	4048820676101
645	4946853415970
646	6053801203952
647	3012764425233
648	8970279103090
649	7827953486866
650	8610513888479
651	6555788128352
652	5077726222003
653	6545991165510
654	8508801697700
655	3090339297776
656	1261531467693
657	5116661722030
658	9942985789620
659	4700467543562
660	6136201135657
661	4226436271287
662	2646136765693
663	8925617296204
664	9818427745674
665	9811377310307
666	9852399068773
667	5422398974960
668	9523342516495
669	8508154647476
670	8887281209295
671	7186087855665
672	3953913371705
673	4980807513781
674	6304490696978
675	5702092746460
676	4787043460210
677	8673403464600
678	9754371840377
679	6821342792731
680	7240219627716
681	4169607787732
682	8653348675999
683	9969373916303
684	3148450204344
685	9235777481019
686	1642930748081
687	4910476251016
688	1072694357400
689	3915646890272
690	2088552140693
691	7929420845651
692	6012080033787
693	2999277878119
694	7711691972663
695	1216895027123
696	6498783468619
697	6596367479446
698	4547553504639
699	1139006367544
700	3548157296132
701	9376757355083
702	7073330693621
703	3479988610722
704	9515975034343
705	4730281864926
706	6647652694523
707	8897933170874
708	1484853960684
709	3841696633227
710	8254456236383
711	3884624319384
712	7856870984305
713	1266195841165
714	4008601906176
715	6103979163283
716	4960878679600
717	9868223512979
718	2540690666223
719	1858861197375
720	1259635693694
721	6854453671937
722	7167401795544
723	4503280644785
724	7366460390769
725	8881591261565
726	3712023677351
727	2006999311056
728	2918470337247
729	4461963599367
730	5796340807249
731	2466662747533
732	3116403855445
733	7566379190155
734	6585602144230
735	6374334186249
736	3914081921914
737	3680588998249
738	8981833906770
739	2295125630907
740	7905264128258
741	2454832526112
742	4235319492052
743	4512256365588
744	8179375510165
745	8726184337992
746	9378367641691
747	9262541318866
748	5015641129466
749	7474922458020
750	9163643212995
751	7533944813530
752	5697552798761
753	3668774355543
754	5078187594777
755	4471799761619
756	8540576634144
757	1698366846968
758	1295076056187
759	5034935424321
760	2554387038340
761	1293820458732
762	5934114235489
763	1090223975726
764	6086908373216
765	4910064481239
766	4347084395818
767	6643668598968
768	7369263510018
769	2968801627374
770	1953775582888
771	9190565896511
772	7013441135352
773	6376417876448
774	8683254778190
775	6422715147084
776	8928807680583
777	1887922530846
778	4029050532072
779	1696787738479
780	6978344480725
781	6185386730564
782	5898022454662
783	3269698927260
784	9173696965533
785	7289898014282
786	3133729370790
787	2616230319264
788	6116489807902
789	7803564346574
790	9642230559876
791	7034957189873
792	2762431877412
793	2214943847246
794	4909982530218
795	3548029834515
796	8407944096296
797	7496869789681
798	9119593144167
799	3982285866314
800	7086929005095
801	8228958219224
802	6154517910905
803	3284787574858
804	9136894136289
805	2965389853244
806	6758235708967
807	1751884660449
808	5826233583586
809	6514199435772
810	9531778884156
811	2074507191110
812	3193136740683
813	8078139357926
814	7386536529291
815	3766344392386
816	9065514277543
817	2863920072543
818	5277687358794
819	3366961436859
820	9172159240174
821	5407537437722
822	5741750741660
823	8428227420794
824	7897862184592
825	8768505879119
826	3622877760951
827	4648913413803
828	5172351603544
829	1480847308358
830	6533685800183
831	8773044214328
832	2284332202120
833	1198818458089
834	4494098185675
835	7721870614577
836	5442312937713
837	1930176246998
838	7808639320331
839	7530130170629
840	9732580514221
841	1513229046681
842	2634836876196
843	8342009380734
844	9390870010777
845	7223428906604
846	4515393720571
847	1056460708873
848	7161111342631
849	2742465896491
850	6544458850103
851	5249651623975
852	5610872478941
853	3817261636933
854	2569607650650
855	2337408114202
856	3538002957940
857	9959451342589
858	4602879993399
859	5378687196302
860	8039344115640
861	4223073965508
862	3863750221802
863	7432362796321
864	1165297363091
865	6152704240153
866	8880918109149
867	8556563342682
868	3437836949308
869	3100766605063
870	1716069566173
871	2632815309161
872	7999881128429
873	3591984654695
874	8295699578280
875	6425437423186
876	1167985293110
877	2112103559378
878	5091796672473
879	1388805437244
880	9418644241589
881	6097627265478
882	4470804916101
883	5430491924270
884	8290277684056
885	6856635259866
886	2131337456766
887	6393796922746
888	2791729948532
889	4976331467299
890	6510549802054
891	3704708908649
892	4167381672068
893	3879423640749
894	9647511928041
895	1125023451291
896	6055094023224
897	5544929707601
898	4350840741193
899	7488801742034
900	1386665294486
901	2654336274475
902	3133279300000
903	2240072253219
904	6119090203613
905	3307161089276
906	6120716371178
907	8611528966400
908	8979570419364
909	2394858934973
910	3912396669246
911	3851025172421
912	4906892288393
913	9158042043001
914	4512346170515
915	6729574604763
916	6116739542068
917	7421366175922
918	3990650615821
919	2323733215806
920	1551751397746
921	2895582741545
922	2100869099634
923	9394364757393
924	2065866999072
925	8835810657260
926	8085694690687
927	7867235764572
928	7538026146408
929	4213261691857
930	4921666305106
931	9080280045700
932	4620780090142
933	8946158746327
934	6840644402441
935	2985581026839
936	7975112374187
937	9327497214648
938	1139274531352
939	5141235391355
940	2609503538955
941	3442790385831
942	3008868784826
943	5705789570028
944	9440859171745
945	6734444289648
946	2020402696387
947	3604696230106
948	2062850746184
949	6870616549212
950	9226231487612
951	6471013225295
952	7694366379533
953	1351409686913
954	9801665467283
955	2974867284749
956	8719455691156
957	7325445588040
958	6131147215264
959	4849860072317
960	8645229645625
961	3737648853934
962	1688379272284
963	4208191105476
964	5498554615773
965	5997086237613
966	3992050231036
967	7810187729871
968	5822560719357
969	6084245017541
970	9505663608663
971	5991346995406
972	5041778816533
973	9781678954605
974	5621537911695
975	4514336227519
976	1679831538190
977	1661038705732
978	7210785937028
979	8247608586339
980	3656759564370
981	6694244774441
982	6350028709651
983	1443435565593
984	2274278134995
985	8429996968819
986	8757276705456
987	6789149135025
988	8493401216466
989	7979942327109
990	8893138298886
991	4059805593637
992	6992188342217
993	9991431208137
994	2920133674654
995	9324258614701
996	4440151626780
997	3280108509237
998	5512544565792
999	9617619199713
