rep	seed
198	117760628015
199	401821324967
200	5835416810413
201	4679464985273
202	2944983796264
203	4740284566677
204	1476746863926
205	4670763029588
206	7635918216880
207	6359925082294
208	9173327240189
209	7198609984732
210	7792938659873
211	3289966563420
212	5522435979025
213	7917975968078
214	9161529652687
215	1354664585494
216	5623783551500
217	4014853878555
218	9788505161546
219	7665902092275
220	6110896079480
221	6748298869742
222	3269540676779
223	1021197412808
224	7360266267650
225	5031746448825
226	1855736596102
227	7449954807485
228	6972815851883
229	3349163316365
230	2035613703499
231	3694284675388
232	5330282531205
233	4351546555430
234	7106457122600
235	9245207439193
236	8832054281459
237	3284120311704
238	8910745426139
239	3166628306082
240	9085343660357
241	4608582628590
242	2644388545719
243	1206216559852
244	6730387937428
245	6248652367871
246	9318266178609
247	8175649782322
248	2519907878171
249	8187759282776
250	8581615210205
251	1240436907163
252	7559134703750
253	9976259204335
254	5000929964156
255	3571078251730
256	5505036257479
257	6799362113195
258	7974976642660
259	5377831153378
260	7457652473067
261	8739923073705
262	2323449830321
263	4386333554987
264	8669455509485
265	9606239843105
266	4530942643533
267	2391376596163
268	5014581085445
269	9486504157586
270	3365497599033
271	7146281636121
272	7574172089719
273	1070531282943
274	1127263110475
275	9376656541773
276	1068225633986
277	9016041328297
278	5279446711026
279	6930073440880
280	8478298415929
281	6333196024503
282	5266620397513
283	3798182438204
284	4570584598478
285	4790890918643
286	2809144002620
287	9200647621329
288	5191568844618
289	4764599460471
290	7190595701085
291	2775049651454
292	7445763701999
293	2132831950419
294	1793614710903
295	9176884676386
296	4819792904621
297	3136018751024
298	5304829497845
299	2573060252021
300	4606180405802
301	4730687475561
302	5641518176322
303	2885124135578
304	6544360075673
305	6167328349243
306	4637872288178
307	1525904708181
308	6769478861851
309	6508304294148
310	6615910389485
311	5145212298813
312	5913083150837
313	8892551118415
314	7605792713932
315	9878172351437
316	8133927270269
317	5047715806866
318	8465123358825
319	1251492895709
320	7790203918430
321	5912263950508
322	6770042032312
323	6622450895574
324	3378827080889
325	4389009009594
326	9117930838664
327	6096852024811
328	1392257007611
329	3232110232100
330	5344877468337
331	9174581859854
332	9532982104193
333	4633190937183
334	3698113793290
335	3837382384654
336	5837785584458
337	8347651110377
338	1839985141610
339	6085967072190
340	3334390176265
341	3883785923291
342	8275600819953
343	9176434552569
344	6802399532167
345	5808656774559
346	2053599160307
347	4011317233938
348	8677904150931
349	6003021405790
350	7686706839564
351	2321534801979
352	4390043369896
353	4861943310358
354	5555330843872
355	5104787688464
356	4141673853436
357	1733091171487
358	8236885644062
359	7461996973825
360	1481764529314
361	2109799597727
362	7097834410604
363	8370854632516
364	8300349235359
365	5051628177609
366	1997408500317
367	6339288997135
368	2599949511456
369	2556231364422
370	1411813926675
371	9586513059600
372	8843579802868
373	5188074876827
374	3091323951334
375	1426007210588
376	7436554261244
377	4996321668146
378	8020613929602
379	6196120507589
380	9955116341186
381	6084286179118
382	2617990723437
383	4106883137080
384	9200239249591
385	6042058404313
386	8128314695632
387	9767324956407
388	6356127831341
389	3320248390131
390	9277750439456
391	3737241635652
392	3488935894584
393	4900742478098
394	9692377691415
395	8396883702975
396	8643660767036
397	2687274475710
398	3810241464541
399	7654200752304
400	6107448209322
401	9140631860774
402	2481302294446
403	1683489624053
404	6745395306027
405	9257978295953
406	4283699194430
407	4546704128283
408	6148931277370
409	8929778271208
410	4193917186530
411	3461370466685
412	6777587417739
413	2350815777001
414	6127205602753
415	5213213520856
416	2019073194375
417	2788592763576
418	6199457797823
419	2982131276566
420	4412379948572
421	3440808686689
422	9818201757487
423	8489311968326
424	7684626996444
425	5348895640188
426	8633534609671
427	9209239732965
428	7459483441287
429	2194369224941
430	5118049619344
431	3335017227282
432	3707319102734
433	5471885415819
434	5821351468147
435	6472744108238
436	1057601177785
437	4117206527316
438	5418980003423
439	6868115399319
440	1347525762854
441	4551296986958
442	1785121322973
443	9094911643108
444	8768458767671
445	1255267353069
446	9402042540613
447	9733975743644
448	4980813312462
449	8739875640818
450	1694401293317
451	8608215361816
452	7376244653597
453	7746219430551
454	8739232046714
455	1566675847989
456	8791402002995
457	6210535890133
458	7625594568963
459	4080223588032
460	9756707022895
461	9756957963448
462	8003242634839
463	2664940187185
464	4961322641483
465	6433085939688
466	8728686147733
467	5817769760823
468	8484752884503
469	4942506542931
470	1204981979763
471	4455871172547
472	7056810718317
473	7114894541345
474	5357983372159
475	7647667269678
476	2232310241257
477	7081348206786
478	1641651112539
479	8896774662370
480	5532884229478
481	6751193770736
482	9919206912876
483	4276746856706
484	1310447393817
485	8864368831911
486	5962584379029
487	5038942161975
488	1360710808402
489	6853066901407
490	5560351116014
491	8424082287310
492	3524525265618
493	9169283682977
494	3482794104240
495	3238604330939
496	1409509416105
497	3222288783540
498	3244603903230
499	9599790380357
500	6580869522518
501	6114107167398
502	2880511065466
503	4360878540247
504	1921840718917
505	7617840076324
506	5827578817326
507	5847668929187
508	9893511323201
509	5500137616534
510	3709708388149
511	9046295106241
512	6284696609178
513	6969737209707
514	1283852140406
515	6091209757676
516	3370650607077
517	2932792780531
518	8278061944837
519	7880438455795
520	8774386546788
521	4489900608102
522	4678267888366
523	4091071177381
524	8005488294366
525	1257697380693
526	1006724579305
527	5035772959469
528	5104075283889
529	4878355094172
530	3429402378279
531	4537423415573
532	7827661001659
533	9313595897367
534	4447796604021
535	4976158497486
536	9154779056915
537	4521006461646
538	2873722798542
539	5752759156716
540	5489150585897
541	2176492713013
542	2236546428993
543	6235735241220
544	6804465383502
545	4809693244040
546	9428547092228
547	2112439611761
548	6635655574990
549	4037420474651
550	4813961974372
551	7917981335926
552	5492325663543
553	3358626654972
554	9809002919070
555	9863673477983
556	8449247871987
557	9426543307350
558	3959452723042
559	6515649522232
560	1695314039648
561	2923158968000
562	2906952718738
563	7595877807363
564	5596583217274
565	6885268923238
566	4549109391955
567	3285605200452
568	9591378531684
569	6828872155796
570	9522222438284
571	5935543220660
572	9208681713571
573	9002687760742
574	1573005357170
575	4429924141887
576	4737365114621
577	2377869098410
578	4266805314553
579	5604966050339
580	9565716246702
581	9486304374954
582	6867797937230
583	6983360107034
584	4380904364853
585	9798622933262
586	6889089125600
587	3526244969133
588	1954000573981
589	9079683565118
590	3160500958746
591	3174569830229
592	3034950232894
593	8852162925544
594	9609533448012
595	5428464037948
596	3344464080023
597	7758749718870
598	2999723388803
599	4143970821716
600	2786271390847
601	5911724973071
602	8653607368459
603	8598181077206
604	6949280588241
605	5899512641981
606	9547531865208
607	5474861660038
608	3514593022484
609	1341491083938
610	3059317652670
611	7644324653645
612	2145640261342
613	9127481546810
614	9727856900389
615	3831338631490
616	5890324660124
617	5608869557861
618	1981413917513
619	4399961996556
620	1408640512125
621	5228461903899
622	9492654399565
623	3852912653570
624	4727843376103
625	9063766693638
626	8529420751211
627	2601325222951
628	4000918434046
629	4057971175072
630	8803748813072
631	4961385603666
632	2864547838932
633	9004311512888
634	1714318232253
635	8828409445601
636	6927184487335
637	6226013267258
638	9530282724425
639	7041564855211
640	7599958729238
641	4364312345298
642	9427250267093
643	6253748584213
644	9375786469358
645	8379892123841
646	7297549386916
647	9816549230202
648	3214224242801
649	4194451319087
650	1395754822074
651	9996300982468
652	3321685865442
653	4339171702466
654	4872091847156
655	5597684432761
656	7436829864267
657	6549285455906
658	4967736542704
659	2983788073560
660	3179656644905
661	2127201099343
662	3808301942302
663	9284706778160
664	6905220889381
665	4161388623749
666	5770429500323
667	3177516296683
668	1138060297142
669	9576197743868
670	2919419547528
671	8177177288217
672	8325813840576
673	4084563233809
674	8170429085478
675	6345549578900
676	3577461636142
677	4503891401797
678	9733727273511
679	1497318684887
680	3909491998199
681	7871959821394
682	2115336045767
683	1728380030531
684	8772409094042
685	2578722242589
686	3857862209339
687	6737005316165
688	4886340348983
689	6647802402888
690	5439505026327
691	8960166162106
692	2746105856574
693	6722903206992
694	2848784038433
695	6121433638769
696	1929652719402
697	1774838094998
698	3817342818637
699	6642340845026
700	8663924045249
701	1435977518780
702	8573688805023
703	4182984944960
704	2582396959227
705	9668341528501
706	7821974349181
707	9090729246511
708	8078880181235
709	4190077653130
710	6224129271229
711	5010106873422
712	1992253026780
713	4652157215004
714	2092850830986
715	8298052976800
716	6443085134423
717	8803559006234
718	9577697117485
719	4961260637756
720	4797080492627
721	4056251732177
722	9187225480052
723	7949905315041
724	4213143443420
725	6316413187161
726	8402147737680
727	8208230119484
728	6557760028626
729	4689161159531
730	9773113937346
731	3628522331379
732	1348838916344
733	1092596222474
734	1845109517414
735	7330738648845
736	6951457719213
737	4904458010061
738	9611259023306
739	7944322015337
740	8443551192168
741	3428728493550
742	3894085452325
743	9739473928359
744	2031161780636
745	5122064221312
746	5700058315510
747	2768612710637
748	7224900512982
749	9648554116513
750	3012368310077
751	1099889000971
752	7348191762214
753	8342156675772
754	1688400922289
755	6000421934170
756	9871960584432
757	1022491123034
758	7918763259139
759	7116183763764
760	3591811573678
761	2560636743644
762	8499877048701
763	6520455187496
764	2854494628534
765	6527649967631
766	6162594859905
767	5424868017504
768	3670055237971
769	1405180860276
770	6458972947765
771	1044032870523
772	5294817025491
773	9577148607504
774	1672421974227
775	8880143218935
776	5434276389968
777	5021406054800
778	1577516496608
779	9295318960736
780	2189512303188
781	3728640967345
782	8444911651229
783	5994708343050
784	5772129513042
785	6343891733791
786	3010189633863
787	1155811043366
788	5168497140660
789	2386769211143
790	2313327808982
791	9498954901374
792	5573767346677
793	4281718692232
794	5212126641672
795	7774756835963
796	2357442336691
797	6868628610743
798	2710756937332
799	8149658393842
800	7763415012002
801	5904366421688
802	5457425924232
803	9251061293066
804	4560625058832
805	4697474079819
806	4361917554018
807	7609886388439
808	2959232502292
809	6608626442065
810	4401637028562
811	4270774020235
812	2330763946389
813	9892654248085
814	8842458987826
815	1549817265355
816	8246520362401
817	8644258455369
818	9334210436981
819	7309058256567
820	8838376851170
821	9871556157792
822	2578699752800
823	8087730764800
824	1316804464330
825	8823910586548
826	3891903252698
827	7557195479464
828	2048954544821
829	8564607032585
830	9169636922861
831	9997602776651
832	9188977384585
833	9851386927982
834	5194013584145
835	2129940919614
836	7176584833883
837	6897064973678
838	8707931395751
839	3538856298496
840	9191875734913
841	6304776957568
842	1099818077965
843	5203274313799
844	1996344384272
845	8325898066897
846	7017267088837
847	1378702058989
848	8189306057608
849	2999881795844
850	9209718045347
851	7494068192855
852	7961794162928
853	9050447092980
854	4647560699527
855	4480844718221
856	3254001364932
857	2890824774629
858	6203791845827
859	9274019315925
860	7845121771099
861	8957634064515
862	1642768207635
863	6850106474811
864	8663879848014
865	1220821633448
866	4446161478929
867	9194747601408
868	5009236815677
869	5175825721028
870	6029016097302
871	7510573036973
872	8167564280424
873	4311418483796
874	9079221595393
875	8952340145486
876	7640054304290
877	4715042000263
878	9911360018255
879	3346191307251
880	5335325857378
881	6372568574774
882	4216341542316
883	4786964146998
884	9540559516025
885	1749501818073
886	5169375010835
887	7832701865688
888	4410242726578
889	5115737799847
890	9980883392861
891	4064268078190
892	5420213433548
893	8450393155801
894	6301939278819
895	1036772090719
896	1610844770369
897	4678975747230
898	4864139595489
899	7422063067421
900	3868984424171
901	2304330693221
902	3172497685790
903	5794672612884
904	9218659874202
905	4003113521226
906	6159504116176
907	6947167189153
908	9046932157584
909	6171920662633
910	8339845593276
911	8396064282734
912	8798745815666
913	6391734668748
914	1995389559018
915	9389456033285
916	1283859956278
917	3088323819952
918	2428122572965
919	9737791294094
920	4975499716948
921	1196747212978
922	3139251996156
923	9262011203924
924	9783843696474
925	4208187700743
926	8117513552420
927	7754780318498
928	5350561686088
929	1697982589122
930	5180981250444
931	9516856560897
932	2305511087389
933	5601738422923
934	2128185883217
935	9253326916708
936	4170574226760
937	1768250767902
938	1968879474629
939	2661801655232
940	9383159159788
941	5448925308040
942	7313306027225
943	8140520736419
944	8340541029718
945	3937711536459
946	2653738095218
947	3410759943507
948	4596454634189
949	4088139305350
950	5121985326981
951	3472162087321
952	4177197460750
953	2403720424781
954	9216401926415
955	3210332351609
956	1494469520591
957	4533025612542
958	9854057415378
959	7277470777747
960	6372944911492
961	6557453233102
962	5429312121966
963	1345789477951
964	6600962671378
965	2706247065475
966	9809787967691
967	4058299801332
968	6112226174824
969	8141404101600
970	9952638382773
971	2950937605683
972	2616941014063
973	3201513578867
974	3045916373877
975	2249072913701
976	4445318407222
977	8302787658695
978	8569363939747
979	6696519160689
980	4378444199922
981	5759717441814
982	6416797721603
983	3445572354929
984	1306874161916
985	5776238647271
986	1996299139435
987	6371164660693
988	4605542925632
989	4135157806651
990	4989591417229
991	4449228536150
992	7726193151192
993	2051417866757
994	2281461788558
995	5464860622316
996	6681514254278
997	4673547930921
998	1314017718147
999	6779532795048
