rep	seed
527	7811801748323
528	5052928052406
529	4472915599971
530	8503820817854
531	8843223188806
532	4255074702499
533	8914156546858
534	5819513374691
535	4381871684592
536	9660363175716
537	1461435142596
538	4944422944773
539	7659176915712
540	6380412103262
541	5132572536423
542	7442860119956
543	3427942712581
544	3217700870946
545	5556928450306
546	4703063473958
547	4851857573765
548	3810812270579
549	2467035675349
550	3646273391533
551	9268989343333
552	8094112401714
553	5185010185548
554	9188149023796
555	7018809764087
556	9706747800288
557	4259423955811
558	7501037717329
559	3208624530895
560	4931108766960
561	1656917604890
562	7199543439888
563	1825888377672
564	8364017757744
565	3548373907235
566	4296175551674
567	8964535198624
568	9215852761888
569	4012365206737
570	8192618107977
571	1586010755512
572	2173471489549
573	1390114165284
574	5594456712896
575	4884313924835
576	3420934087168
577	2000189732533
578	3761280372400
579	7496687291140
580	8900262267624
581	5931097156831
582	2522154270135
583	8547610004563
584	7058256982225
585	5328719710504
586	5028798849689
587	7411243939855
588	1559989805576
589	2662641091036
590	2828239521388
591	6835967397972
592	8267756620933
593	2373422871338
594	8570435847668
595	8789845078697
596	7351845598568
597	4870973289610
598	5210132384993
599	6810930223250
600	1327747856679
601	6912662676584
602	3340327294924
603	4066400098354
604	2634173549538
605	6611457201382
606	6388679131315
607	6150544552330
608	6297351606825
609	4176189594370
610	4998730496880
611	8117560027904
612	7473945364932
613	9926334419652
614	9811335816741
615	9035278479126
616	5435210391918
617	8444225190775
618	5586192782551
619	7680321733417
620	1530994342793
621	4940293101790
622	4763986264387
623	1631311497063
624	8545842006843
625	6543870850762
626	4420714551149
627	2525434034967
628	4192296568935
629	3905283077565
630	5007136337773
631	7282796498474
632	5290127568840
633	8802615834908
634	9041234610644
635	8673997755755
636	7818745938768
637	6581357651380
638	2499235437146
639	8874558647410
640	7834754998973
641	6626786533355
642	4535067195832
643	3333942049384
644	7295859502293
645	6247118683817
646	2307576202089
647	8206712644910
648	8295439648971
649	1879064218979
650	6140203639192
651	3096074561417
652	5489644729715
653	9510542040804
654	8547431134294
655	8461296924782
656	4884679523772
657	1627365861424
658	1982791477631
659	8657638222595
660	7216006311786
661	5276693868131
662	2463163962770
663	8157259629314
664	6752813022893
665	2882658759401
666	1135781127942
667	7931763136104
668	2920591838842
669	6276271115945
670	4908161176667
671	6954167986320
672	4746105679148
673	5289889280424
674	1296764943484
675	4643214551124
676	3495240549251
677	2599875184409
678	7124391262424
679	8443382190791
680	4500159822841
681	3832945761569
682	5135274800101
683	9513898491999
684	2247566599969
685	5585567752625
686	4676948215076
687	2225873169269
688	5612438241797
689	8948553553155
690	8903827807962
691	8199854401882
692	2022781864130
693	1413829675079
694	2826619091239
695	1128578782174
696	9644924060734
697	8456211192958
698	5566645695868
699	8132088802318
700	5642782929757
701	3767490321903
702	2910053249659
703	8948811557040
704	1830952877235
705	9394800983224
706	6789970188599
707	2263981475184
708	6302465031207
709	4867111972971
710	5301330030961
711	1675151742730
712	3176637237714
713	4857874196203
714	7047320346930
715	9187769231427
716	5379076854578
717	1088925258801
718	3660551658378
719	2030193562602
720	4878337044225
721	6992527622528
722	8447674371225
723	2358479432110
724	3157522910434
725	5884408726820
726	4036504911276
727	2651636161193
728	3929553068224
729	5961534148830
730	6442087663330
731	6669821024334
732	3747294656565
733	2412984675616
734	1940258075989
735	9324136317637
736	1317277417425
737	2878416632614
738	7131361770776
739	4877308534455
740	2672368962717
741	5662750261625
742	6432864005555
743	7426253790718
744	8561578048926
745	1324541924790
746	4046940661688
747	9844962694147
748	1716737200577
749	1093091523385
750	2087921004233
751	3408246737473
752	6453845554579
753	4844351558894
754	1586594664867
755	1351274762658
756	9770015203262
757	6996988405624
758	4702310016875
759	8561727906607
760	5843918852746
761	6877288509497
762	1733483461199
763	1343363819731
764	2041901524053
765	8605651680652
766	1170383108589
767	8453570611182
768	9374165079303
769	6658300254200
770	4281921189654
771	6113391452244
772	8056650682054
773	6145907693299
774	7323136058314
775	8627845775126
776	1545551665995
777	5985417974318
778	7126782130663
779	4032844641427
780	3044672170059
781	5115822957540
782	5269279885984
783	3371396174439
784	3772494166842
785	2057494433148
786	7398308346712
787	4962937984135
788	6345544543314
789	5039745848928
790	8476892945791
791	4659091042083
792	1250378754529
793	6403300592074
794	3199448242610
795	3360293685992
796	2410166753579
797	1759656857390
798	1661276267465
799	4499277833714
800	3757161379218
801	6222874584355
802	2541519307948
803	8814800125322
804	1227896450663
805	2418468326040
806	8486290994168
807	4168956515217
808	9848067972934
809	5289246088966
810	5469338210068
811	4405363566106
812	5817315786900
813	3063599983251
814	2362683765973
815	7233419957024
816	2032239956851
817	2548193384517
818	2574396090762
819	3491498556155
820	6806360465124
821	2713986395293
822	2369865909361
823	6234783858109
824	7328993938587
825	9975034838528
826	5782081879551
827	6176543665879
828	7164799583827
829	9392975488668
830	4487853689146
831	6564247590236
832	8331829395290
833	8127560789379
834	5978159760548
835	7327433982788
836	7409896380230
837	3817406620708
838	1688582875489
839	1739781435397
840	9658657459836
841	2762713925589
842	4294605516813
843	9364179224720
844	8411361169536
845	6640427826305
846	8768814339014
847	6142177349476
848	1999353045537
849	7109633940455
850	7274293195152
851	9482276818214
852	6351644272274
853	4233767431512
854	1345475159769
855	9164731770930
856	2384698198760
857	3231232241707
858	1401768332190
859	2251934570711
860	2398460238988
861	7951463233567
862	1353429787968
863	4362832500954
864	7230097094350
865	2272522818362
866	6398928532851
867	7706317260893
868	3663148530577
869	2180794127637
870	8234593907942
871	7668688570257
872	4309385793893
873	7864531105548
874	6287560136302
875	6031759511556
876	1315657973995
877	1599309092881
878	8944407104506
879	6029407457923
880	8367804229270
881	6282569818251
882	2841907020886
883	5708938054293
884	4062955810595
885	6388292418218
886	1697137090167
887	6345291481127
888	6231736625197
889	6097926324748
890	5125803254328
891	6036610135482
892	4251484511124
893	4088784914039
894	9665562181734
895	1943582884075
896	5529201800198
897	6091356472940
898	5426977153576
899	1173134916016
900	4885162544101
901	5180250756940
902	3736016387560
903	3726702168989
904	4946087236851
905	3838469834907
906	7565452077771
907	2914261519800
908	7480465036973
909	9388199847749
910	4752300645398
911	4291445190751
912	5681105607446
913	4967530991161
914	8973361794369
915	6176021992815
916	9551452179776
917	9929625863170
918	9943483536475
919	5666492481744
920	4533769038328
921	3875892462428
922	5573796332158
923	6784015760036
924	5342160294957
925	7529783233083
926	8004710357606
927	5010843553793
928	5155606699728
929	2883566027772
930	7597555194549
931	7315070421939
932	1258080477236
933	6701159817796
934	2566567580692
935	8881447099784
936	6143973164338
937	6617110467224
938	3585358363972
939	9601446183430
940	4607668941028
941	6262346849851
942	8808745731516
943	4230494347721
944	6409413461152
945	5718536217254
946	3446628609741
947	5888157968907
948	5284398551928
949	7188546260134
950	3712978805545
951	3895035067958
952	1163145483470
953	3248453520917
954	1800239938853
955	3446857971739
956	3275987282322
957	6596178161959
958	7558899893207
959	9596840140922
960	6507219635195
961	8196277281275
962	6329545172489
963	6172999154410
964	6696845902769
965	4631457473973
966	6974200722546
967	7211153419724
968	4764226787057
969	1817334898108
970	6168475986680
971	6740964976461
972	3214508598312
973	4482007381334
974	1945807880744
975	8328010285620
976	5571950737710
977	5460698667947
978	8417630432154
979	2017792357414
980	2395298618956
981	8622182101758
982	7953227465538
983	6153667782952
984	6890253089284
985	8627197410393
986	4868241975397
987	2336925430775
988	6446301382308
989	7039434660510
990	1652553503615
991	4487069165298
992	8541460413348
993	1108212258519
994	8643213913734
995	2768581933058
996	2860703601501
997	7552932610062
998	4726812682175
999	7792057353964
