rep	seed
499	3091476586913
500	8189751467786
501	5291299492247
502	1875203460256
503	2887145502787
504	2844839492830
505	2809634950343
506	3525899690616
507	7203778992079
508	1469699574040
509	9625322849840
510	5218890708155
511	3464580069821
512	9403692401185
513	4288262865592
514	4886396721718
515	9076119041196
516	6762845374597
517	7948731342377
518	7447114916966
519	8713960887643
520	4090048826162
521	6906970819055
522	8943946471274
523	2106494388447
524	2256756776364
525	7719436350117
526	7928972343984
527	6086488049759
528	2032661674701
529	3959027777596
530	7820918137734
531	4152205042697
532	5566283263321
533	2033938102488
534	3779310774757
535	3662642694503
536	1776144787329
537	6290299239856
538	1418757547418
539	1940234917252
540	7776962366323
541	2294475819092
542	4309037554565
543	9598800372586
544	7976430613279
545	9371046339114
546	5910503856283
547	1267118052938
548	5518908983213
549	1523692063075
550	8763180345388
551	9107854496089
552	1280599291944
553	5511487449624
554	5948238182799
555	4237549720367
556	9253649725718
557	4494551875054
558	6516741357631
559	2227337528106
560	7235553725362
561	5650530403123
562	3204040700992
563	1009382005847
564	8060368683060
565	3437655630932
566	3671117900235
567	8949202353138
568	5550249433454
569	5726658483961
570	4625058987085
571	4453536956951
572	7009107973954
573	8314039126363
574	7646280485452
575	2584438239046
576	6833469757578
577	2948385990486
578	6907297966760
579	7124262936518
580	9483455903795
581	3313363974547
582	7038952186150
583	2547727930011
584	4534632381716
585	1168896968515
586	6234608685670
587	5307006556059
588	7482675911867
589	7946061013096
590	9686513510701
591	3176120474366
592	8575417717278
593	1685926345373
594	7846374657959
595	9146211520829
596	9257585638535
597	4708888374740
598	9988607566709
599	1337807046108
600	7639577801101
601	6339595395845
602	3645696481109
603	9325657137564
604	6199583290999
605	1295196115636
606	3347124468335
607	6880141871791
608	6466247955397
609	5257355405738
610	2765319871393
611	1445645423678
612	9132134388368
613	3212664745413
614	3059037313939
615	4930277297643
616	5759141988347
617	2097992069727
618	4410158041459
619	8189118519768
620	2243296415829
621	9434935614021
622	5449330980301
623	9431531936650
624	3741932128917
625	9018273939317
626	4836214413985
627	3587842343738
628	7374586711433
629	5148665608245
630	2097020771029
631	8000831670179
632	7783803093157
633	9705082103239
634	7251097261105
635	4221592790171
636	5927251832721
637	6279985126019
638	7686904190709
639	9300766882400
640	4818740939256
641	4526728925407
642	4868369743453
643	3867176242193
644	4764604605917
645	8816947852454
646	2036180862709
647	5221047861544
648	1528999452738
649	9381757830404
650	7006491696406
651	2206382152906
652	8128154670937
653	5011465708328
654	7121870689641
655	1954132233158
656	9538123402393
657	8227687558272
658	7178137151396
659	5566677347275
660	6075650362704
661	1539826164454
662	8843773611261
663	1788740708095
664	1194973685010
665	1437339485885
666	6386989259659
667	4856248362577
668	9154898547283
669	5473336689379
670	2638262107216
671	1565331958693
672	2512520154627
673	3618956514460
674	1148196662816
675	8550723886221
676	5426433871516
677	7641306253491
678	1048808941458
679	8529481988717
680	2163903491723
681	6435486735878
682	2678613945550
683	1789643757183
684	4580009552357
685	1702549659761
686	9783725776541
687	6667403070390
688	5444253617445
689	5209256312384
690	3888721068343
691	4998200775647
692	8689337963001
693	6180106658031
694	1887030090433
695	6221817890426
696	7188421773784
697	5067465748179
698	3998934965928
699	6145851931051
700	8782272629766
701	4142368734537
702	2906249411495
703	1845065224997
704	1410443466556
705	4605406819916
706	5691208203392
707	4631074764048
708	3015603482611
709	5173598643790
710	4270181853041
711	7412349640362
712	2249138708305
713	2916061792049
714	4188901126400
715	3930527818922
716	4601913577730
717	6156567320769
718	7535793291809
719	3443594308612
720	2636719325180
721	2896644845555
722	9210232935025
723	8155389104162
724	9819815257180
725	3778180027833
726	5692028774742
727	6034125727678
728	7855593504416
729	9660877534195
730	3300186798371
731	3943591900631
732	2885306894269
733	5539141859276
734	2450936166352
735	6177176385175
736	8732293293878
737	6444162704016
738	1533319065695
739	3318070622837
740	6553670151987
741	8355257604572
742	1161906304304
743	3538928231408
744	9477064420706
745	5991947489324
746	4012743385387
747	8554414600028
748	6356325636590
749	6257781649313
750	3164612404438
751	5487341874192
752	2919188079670
753	5802476287212
754	5790346990319
755	5800210530632
756	3214190172182
757	2145034859856
758	5279979059480
759	4720812176306
760	1376207861859
761	7131759287140
762	6719509608424
763	7054313326051
764	6994953903891
765	8278251356625
766	6226971302467
767	3344371502785
768	9493195360076
769	5581077783785
770	7683627130015
771	3536933804664
772	7369695734384
773	8062101640939
774	9404827902816
775	9241832754684
776	3340257435923
777	7045023062504
778	1321311505615
779	6684689738845
780	1538015928318
781	9685213597929
782	3335501618415
783	8880157883350
784	9572256083363
785	8208178313138
786	8795278774005
787	3945163214909
788	6582600444334
789	7438085295350
790	8280095190243
791	9353360879839
792	6702453395255
793	8997878171328
794	8774310754156
795	1386770432128
796	2758878112525
797	2709230285193
798	2866786495734
799	4102030515237
800	6730454132766
801	7139071768319
802	2000421017157
803	3838788684829
804	8693023828146
805	9320373004827
806	3698358066318
807	6782796831989
808	1955808137214
809	7884622611888
810	3886109640418
811	6604402069257
812	8794266518410
813	6116366282114
814	3770263408484
815	6828826306910
816	2609899794598
817	6536369009607
818	4694795121323
819	1796754131525
820	2494312978462
821	4279399898454
822	9534858374091
823	5266092957889
824	9764474552588
825	8687734019368
826	9545750548986
827	6162287372231
828	3049852318046
829	3195871128439
830	3776356365463
831	8222392500039
832	8058676894563
833	4066582350651
834	1259189173432
835	1913689238168
836	2684747725412
837	8116916583804
838	6700801369581
839	7881489037164
840	6855789143405
841	5187674460881
842	4457698569702
843	7918130897370
844	8572689023342
845	3212416879400
846	5260949341738
847	6288072599408
848	9140165380642
849	8595759527381
850	7850243850540
851	8847636397904
852	7746351966532
853	5762416629758
854	6687152748471
855	6230866016489
856	3804456173453
857	1274705901931
858	5207712533072
859	6452251836743
860	8835877693030
861	5420249064993
862	7500143268151
863	9184922215368
864	5582112139289
865	2536277044078
866	5423475741606
867	9734547526271
868	4511942265734
869	9636294959684
870	7565006629622
871	3831874164187
872	3662479577936
873	6011786846783
874	5600522436030
875	5510248052774
876	4294565595878
877	6105493531853
878	2105627487703
879	8128757275155
880	7458282837724
881	1445248880689
882	9984974209067
883	1799367839245
884	9683600562118
885	7803371431008
886	8076384388766
887	1669611049954
888	2107967128048
889	9326760465828
890	8935393598845
891	9396390736292
892	5875475155850
893	8116943717104
894	3871105527792
895	5960241010691
896	6598302039769
897	1733173437384
898	8317271624557
899	8163012601140
900	4940550310038
901	8569384026794
902	4865787483589
903	7097685041032
904	4289051268812
905	6081529235144
906	9383212935832
907	8938212777983
908	9849195484562
909	1984682572438
910	2625764244898
911	4036339026897
912	9410562647574
913	8397645737705
914	2719638815538
915	6471480923456
916	7004983377030
917	4139378185148
918	5901708975175
919	6843629841695
920	4145620119492
921	8963252986135
922	4094883083215
923	7299213362923
924	5984026506465
925	8661374170469
926	6225583880882
927	7864603262748
928	7982416578920
929	2422006777558
930	3360776800862
931	4043192005474
932	3633129674471
933	4823842284954
934	3062853897908
935	7987669643365
936	6886782863424
937	4517243805761
938	3565248158804
939	3644045041562
940	1079406883090
941	4614026743227
942	4846724296683
943	2529742502837
944	1245251019454
945	5326555712217
946	8837061624249
947	3425633609472
948	1385055939376
949	1241240932921
950	1582782619981
951	2635914168864
952	2911224863623
953	5991658770042
954	7884574188654
955	1279219310295
956	2627315169541
957	5944566068494
958	9269014388736
959	6524473019125
960	7527498798338
961	7534159645160
962	8140356101673
963	4007536397178
964	6934554157594
965	1213931600229
966	5347719057791
967	7389608570636
968	9266911221530
969	3350257676573
970	5068225738908
971	5491044209557
972	8567154205738
973	1532264715888
974	7305063205067
975	2518287745943
976	5313476326583
977	6477884461375
978	8593926081751
979	6777255061207
980	7639905418239
981	8265805569152
982	6670186288686
983	4992197456865
984	5878569028841
985	9918711095809
986	3974243420489
987	6862453943847
988	2673177670666
989	8259051586397
990	5570850554181
991	4063872855163
992	9618835346055
993	8613490681673
994	3356779011185
995	7108359432681
996	2527178849146
997	6496115092045
998	2833122508009
999	2052796684886
